LOCATION,SUBJECT,MEASURE,TIME,Value
FRA,OOPEXP,USD_CAP,2003,225.43
FRA,OOPEXP,USD_CAP,2004,229.769
FRA,OOPEXP,USD_CAP,2005,240.565
FRA,OOPEXP,USD_CAP,2006,322.108
FRA,OOPEXP,USD_CAP,2007,341.68
FRA,OOPEXP,USD_CAP,2008,373.948
FRA,OOPEXP,USD_CAP,2009,395.388
FRA,OOPEXP,USD_CAP,2010,413.85
FRA,OOPEXP,USD_CAP,2011,426.155
FRA,OOPEXP,USD_CAP,2012,435.101
FRA,OOPEXP,USD_CAP,2013,452.597
FRA,OOPEXP,USD_CAP,2014,457.025
FRA,OOPEXP,USD_CAP,2015,453.825
FRA,OOPEXP,USD_CAP,2016,471.353
FRA,OOPEXP,USD_CAP,2017,482.205
FRA,OOPEXP,USD_CAP,2018,476.671
DEU,TOT,PC_GDP,1970,5.713
DEU,TOT,PC_GDP,1971,6.185
DEU,TOT,PC_GDP,1972,6.509
DEU,TOT,PC_GDP,1973,6.828
DEU,TOT,PC_GDP,1974,7.353
DEU,TOT,PC_GDP,1975,8.017
DEU,TOT,PC_GDP,1976,8.038
DEU,TOT,PC_GDP,1977,7.971
DEU,TOT,PC_GDP,1978,8.046
DEU,TOT,PC_GDP,1979,7.899
DEU,TOT,PC_GDP,1980,8.098
DEU,TOT,PC_GDP,1981,8.397
DEU,TOT,PC_GDP,1982,8.228
DEU,TOT,PC_GDP,1983,8.22
DEU,TOT,PC_GDP,1984,8.336
DEU,TOT,PC_GDP,1985,8.481
DEU,TOT,PC_GDP,1986,8.376
DEU,TOT,PC_GDP,1987,8.48
DEU,TOT,PC_GDP,1988,8.66
DEU,TOT,PC_GDP,1989,8.063
DEU,TOT,PC_GDP,1990,8.031
DEU,TOT,PC_GDP,1992,8.994
DEU,TOT,PC_GDP,1993,8.987
DEU,TOT,PC_GDP,1994,9.238
DEU,TOT,PC_GDP,1995,9.531
DEU,TOT,PC_GDP,1996,9.825
DEU,TOT,PC_GDP,1997,9.717
DEU,TOT,PC_GDP,1998,9.729
DEU,TOT,PC_GDP,1999,9.807
DEU,TOT,PC_GDP,2000,9.888
DEU,TOT,PC_GDP,2001,9.92
DEU,TOT,PC_GDP,2002,10.184
DEU,TOT,PC_GDP,2003,10.402
DEU,TOT,PC_GDP,2004,10.146
DEU,TOT,PC_GDP,2005,10.311
DEU,TOT,PC_GDP,2006,10.18
DEU,TOT,PC_GDP,2007,10.051
DEU,TOT,PC_GDP,2008,10.251
DEU,TOT,PC_GDP,2009,11.238
DEU,TOT,PC_GDP,2010,11.097
DEU,TOT,PC_GDP,2011,10.776
DEU,TOT,PC_GDP,2012,10.847
DEU,TOT,PC_GDP,2013,10.992
DEU,TOT,PC_GDP,2014,11.016
DEU,TOT,PC_GDP,2015,11.164
DEU,TOT,PC_GDP,2016,11.233
DEU,TOT,PC_GDP,2017,11.374
DEU,TOT,PC_GDP,2018,11.471
DEU,TOT,PC_GDP,2019,11.654
DEU,OOPEXP,USD_CAP,1970,36.942
DEU,OOPEXP,USD_CAP,1971,40.347
DEU,OOPEXP,USD_CAP,1972,43.643
DEU,OOPEXP,USD_CAP,1973,45.715
DEU,OOPEXP,USD_CAP,1974,48.89
DEU,OOPEXP,USD_CAP,1975,53.503
DEU,OOPEXP,USD_CAP,1976,60.71
DEU,OOPEXP,USD_CAP,1977,68.369
DEU,OOPEXP,USD_CAP,1978,77.856
DEU,OOPEXP,USD_CAP,1979,86.549
DEU,OOPEXP,USD_CAP,1980,97.693
DEU,OOPEXP,USD_CAP,1981,106.591
DEU,OOPEXP,USD_CAP,1982,112.286
DEU,OOPEXP,USD_CAP,1983,129.936
DEU,OOPEXP,USD_CAP,1984,141.158
DEU,OOPEXP,USD_CAP,1985,150.905
DEU,OOPEXP,USD_CAP,1986,158.465
DEU,OOPEXP,USD_CAP,1987,165.073
DEU,OOPEXP,USD_CAP,1988,184.791
DEU,OOPEXP,USD_CAP,1989,181.572
DEU,OOPEXP,USD_CAP,1990,198.041
DEU,OOPEXP,USD_CAP,1992,225.595
DEU,OOPEXP,USD_CAP,1993,232.496
DEU,OOPEXP,USD_CAP,1994,246.923
DEU,OOPEXP,USD_CAP,1995,242.812
DEU,OOPEXP,USD_CAP,1996,255.28
DEU,OOPEXP,USD_CAP,1997,274.904
DEU,OOPEXP,USD_CAP,1998,296.779
DEU,OOPEXP,USD_CAP,1999,314.897
DEU,OOPEXP,USD_CAP,2000,351.988
DEU,OOPEXP,USD_CAP,2001,365.741
DEU,OOPEXP,USD_CAP,2002,403.305
DEU,OOPEXP,USD_CAP,2003,423.097
DEU,OOPEXP,USD_CAP,2004,470.919
DEU,OOPEXP,USD_CAP,2005,479.461
DEU,OOPEXP,USD_CAP,2006,511.91
DEU,OOPEXP,USD_CAP,2007,534.876
DEU,OOPEXP,USD_CAP,2008,552.496
DEU,OOPEXP,USD_CAP,2009,572.833
DEU,OOPEXP,USD_CAP,2010,610.287
DEU,OOPEXP,USD_CAP,2011,632.265
DEU,OOPEXP,USD_CAP,2012,665.385
DEU,OOPEXP,USD_CAP,2013,652.449
DEU,OOPEXP,USD_CAP,2014,662.845
DEU,OOPEXP,USD_CAP,2015,686.293
DEU,OOPEXP,USD_CAP,2016,729.713
DEU,OOPEXP,USD_CAP,2017,760.514
DEU,OOPEXP,USD_CAP,2018,778.403
DEU,OOPEXP,USD_CAP,2019,799.853
GRC,TOT,PC_GDP,1988,5.484
GRC,TOT,PC_GDP,1989,6.013
GRC,TOT,PC_GDP,1990,6.07
GRC,TOT,PC_GDP,1991,5.923
GRC,TOT,PC_GDP,1992,6.48
GRC,TOT,PC_GDP,1993,7.271
GRC,TOT,PC_GDP,1994,7.978
GRC,TOT,PC_GDP,1995,7.974
GRC,TOT,PC_GDP,1996,7.878
GRC,TOT,PC_GDP,1997,7.694
GRC,TOT,PC_GDP,1998,7.578
GRC,TOT,PC_GDP,1999,7.762
GRC,TOT,PC_GDP,2000,7.243
GRC,TOT,PC_GDP,2001,7.988
GRC,TOT,PC_GDP,2002,8.234
GRC,TOT,PC_GDP,2003,8.449
GRC,TOT,PC_GDP,2004,8.094
GRC,TOT,PC_GDP,2005,8.565
GRC,TOT,PC_GDP,2006,8.259
GRC,TOT,PC_GDP,2007,8.398
GRC,TOT,PC_GDP,2008,8.828
GRC,TOT,PC_GDP,2009,9.407
GRC,TOT,PC_GDP,2010,9.516
GRC,TOT,PC_GDP,2011,9.028
GRC,TOT,PC_GDP,2012,8.792
GRC,TOT,PC_GDP,2013,8.319
GRC,TOT,PC_GDP,2014,7.85
GRC,TOT,PC_GDP,2015,8.017
GRC,TOT,PC_GDP,2016,8.215
GRC,TOT,PC_GDP,2017,7.965
GRC,TOT,PC_GDP,2018,7.715
GRC,TOT,PC_GDP,2019,7.791
GRC,OOPEXP,USD_CAP,2003,776.364
GRC,OOPEXP,USD_CAP,2004,818.477
GRC,OOPEXP,USD_CAP,2005,808.893
GRC,OOPEXP,USD_CAP,2006,829.535
GRC,OOPEXP,USD_CAP,2007,829.765
GRC,OOPEXP,USD_CAP,2008,858.5
GRC,OOPEXP,USD_CAP,2009,809.012
GRC,OOPEXP,USD_CAP,2010,736.276
GRC,OOPEXP,USD_CAP,2011,713.402
GRC,OOPEXP,USD_CAP,2012,653.294
GRC,OOPEXP,USD_CAP,2013,704.432
GRC,OOPEXP,USD_CAP,2014,748.119
GRC,OOPEXP,USD_CAP,2015,765.181
GRC,OOPEXP,USD_CAP,2016,774.743
GRC,OOPEXP,USD_CAP,2017,785.393
GRC,OOPEXP,USD_CAP,2018,825.664
HUN,TOT,PC_GDP,1991,6.357
HUN,TOT,PC_GDP,1992,6.845
HUN,TOT,PC_GDP,1993,6.91
HUN,TOT,PC_GDP,1994,7.385
HUN,TOT,PC_GDP,1995,6.725
HUN,TOT,PC_GDP,1996,6.643
HUN,TOT,PC_GDP,1997,6.304
HUN,TOT,PC_GDP,1998,6.675
HUN,TOT,PC_GDP,1999,6.884
HUN,TOT,PC_GDP,2000,6.778
HUN,TOT,PC_GDP,2001,6.826
HUN,TOT,PC_GDP,2002,7.121
HUN,TOT,PC_GDP,2003,8.119
HUN,TOT,PC_GDP,2004,7.77
HUN,TOT,PC_GDP,2005,8.001
HUN,TOT,PC_GDP,2006,7.787
HUN,TOT,PC_GDP,2007,7.215
HUN,TOT,PC_GDP,2008,7.097
HUN,TOT,PC_GDP,2009,7.239
HUN,TOT,PC_GDP,2010,7.508
HUN,TOT,PC_GDP,2011,7.525
HUN,TOT,PC_GDP,2012,7.449
HUN,TOT,PC_GDP,2013,7.249
HUN,TOT,PC_GDP,2014,7.07
HUN,TOT,PC_GDP,2015,6.889
HUN,TOT,PC_GDP,2016,7.048
HUN,TOT,PC_GDP,2017,6.792
HUN,TOT,PC_GDP,2018,6.7
HUN,TOT,PC_GDP,2019,6.36
HUN,OOPEXP,USD_CAP,1991,69.999
HUN,OOPEXP,USD_CAP,1992,82.044
HUN,OOPEXP,USD_CAP,1993,88.153
HUN,OOPEXP,USD_CAP,1994,100.073
HUN,OOPEXP,USD_CAP,1995,117.493
HUN,OOPEXP,USD_CAP,1996,133.657
HUN,OOPEXP,USD_CAP,1997,139.26
HUN,OOPEXP,USD_CAP,1998,181.427
HUN,OOPEXP,USD_CAP,1999,213.99
HUN,OOPEXP,USD_CAP,2000,247.706
HUN,OOPEXP,USD_CAP,2001,286.849
HUN,OOPEXP,USD_CAP,2002,321.136
HUN,OOPEXP,USD_CAP,2003,359.681
HUN,OOPEXP,USD_CAP,2004,356.857
HUN,OOPEXP,USD_CAP,2005,377.069
HUN,OOPEXP,USD_CAP,2006,377.754
HUN,OOPEXP,USD_CAP,2007,375.406
HUN,OOPEXP,USD_CAP,2008,393.287
HUN,OOPEXP,USD_CAP,2009,392.513
HUN,OOPEXP,USD_CAP,2010,456.608
HUN,OOPEXP,USD_CAP,2011,495.346
HUN,OOPEXP,USD_CAP,2012,518.861
HUN,OOPEXP,USD_CAP,2013,516.608
HUN,OOPEXP,USD_CAP,2014,528.162
HUN,OOPEXP,USD_CAP,2015,519.59
HUN,OOPEXP,USD_CAP,2016,553.248
HUN,OOPEXP,USD_CAP,2017,547.801
HUN,OOPEXP,USD_CAP,2018,578.133
HUN,OOPEXP,USD_CAP,2019,680.164
ISL,TOT,PC_GDP,1970,4.653
ISL,TOT,PC_GDP,1971,5.085
ISL,TOT,PC_GDP,1972,4.985
ISL,TOT,PC_GDP,1973,4.568
ISL,TOT,PC_GDP,1974,5.215
ISL,TOT,PC_GDP,1975,5.633
ISL,TOT,PC_GDP,1976,5.286
ISL,TOT,PC_GDP,1977,5.233
ISL,TOT,PC_GDP,1978,5.63
ISL,TOT,PC_GDP,1979,6.363
ISL,TOT,PC_GDP,1980,5.893
ISL,TOT,PC_GDP,1981,6.021
ISL,TOT,PC_GDP,1982,6.307
ISL,TOT,PC_GDP,1983,6.916
ISL,TOT,PC_GDP,1984,6.519
ISL,TOT,PC_GDP,1985,6.751
ISL,TOT,PC_GDP,1986,7.205
ISL,TOT,PC_GDP,1987,7.38
ISL,TOT,PC_GDP,1988,7.961
ISL,TOT,PC_GDP,1989,7.784
ISL,TOT,PC_GDP,1990,7.433
ISL,TOT,PC_GDP,1991,7.61
ISL,TOT,PC_GDP,1992,7.812
ISL,TOT,PC_GDP,1993,7.9
ISL,TOT,PC_GDP,1994,7.725
ISL,TOT,PC_GDP,1995,7.849
ISL,TOT,PC_GDP,1996,7.899
ISL,TOT,PC_GDP,1997,7.753
ISL,TOT,PC_GDP,1998,8.473
ISL,TOT,PC_GDP,1999,8.859
ISL,TOT,PC_GDP,2000,8.951
ISL,TOT,PC_GDP,2001,8.817
ISL,TOT,PC_GDP,2002,9.49
ISL,TOT,PC_GDP,2003,9.978
ISL,TOT,PC_GDP,2004,9.464
ISL,TOT,PC_GDP,2005,9.147
ISL,TOT,PC_GDP,2006,8.83
ISL,TOT,PC_GDP,2007,8.632
ISL,TOT,PC_GDP,2008,8.587
ISL,TOT,PC_GDP,2009,8.868
ISL,TOT,PC_GDP,2010,8.532
ISL,TOT,PC_GDP,2011,8.251
ISL,TOT,PC_GDP,2012,8.195
ISL,TOT,PC_GDP,2013,8.221
ISL,TOT,PC_GDP,2014,8.279
ISL,TOT,PC_GDP,2015,8.131
ISL,TOT,PC_GDP,2016,8.165
ISL,TOT,PC_GDP,2017,8.343
ISL,TOT,PC_GDP,2018,8.544
ISL,TOT,PC_GDP,2019,8.788
ISL,OOPEXP,USD_CAP,1985,142.566
ISL,OOPEXP,USD_CAP,1986,175.83
ISL,OOPEXP,USD_CAP,1987,195.01
ISL,OOPEXP,USD_CAP,1988,213.45
ISL,OOPEXP,USD_CAP,1989,217.276
ISL,OOPEXP,USD_CAP,1990,217.388
ISL,OOPEXP,USD_CAP,1991,228.673
ISL,OOPEXP,USD_CAP,1992,259.816
ISL,OOPEXP,USD_CAP,1993,290.542
ISL,OOPEXP,USD_CAP,1994,294.924
ISL,OOPEXP,USD_CAP,1995,298.928
ISL,OOPEXP,USD_CAP,1996,321.729
ISL,OOPEXP,USD_CAP,1997,370.114
ISL,OOPEXP,USD_CAP,1998,469.054
ISL,OOPEXP,USD_CAP,1999,486.784
ISL,OOPEXP,USD_CAP,2000,518.052
ISL,OOPEXP,USD_CAP,2001,537.462
ISL,OOPEXP,USD_CAP,2002,571.328
ISL,OOPEXP,USD_CAP,2003,540.174
ISL,OOPEXP,USD_CAP,2004,577.592
ISL,OOPEXP,USD_CAP,2005,577.042
ISL,OOPEXP,USD_CAP,2006,572.912
ISL,OOPEXP,USD_CAP,2007,586.087
ISL,OOPEXP,USD_CAP,2008,587.8
ISL,OOPEXP,USD_CAP,2009,586.562
ISL,OOPEXP,USD_CAP,2010,602.541
ISL,OOPEXP,USD_CAP,2011,612.908
ISL,OOPEXP,USD_CAP,2012,631.118
ISL,OOPEXP,USD_CAP,2013,638.613
ISL,OOPEXP,USD_CAP,2014,647.221
ISL,OOPEXP,USD_CAP,2015,658.763
ISL,OOPEXP,USD_CAP,2016,663.237
ISL,OOPEXP,USD_CAP,2017,685.343
ISL,OOPEXP,USD_CAP,2018,704.784
ISL,OOPEXP,USD_CAP,2019,744.212
IRL,TOT,PC_GDP,1970,4.907
IRL,TOT,PC_GDP,1971,5.816
IRL,TOT,PC_GDP,1972,5.883
IRL,TOT,PC_GDP,1973,6.018
IRL,TOT,PC_GDP,1974,6.505
IRL,TOT,PC_GDP,1975,6.593
IRL,TOT,PC_GDP,1976,6.436
IRL,TOT,PC_GDP,1977,6.134
IRL,TOT,PC_GDP,1978,6.459
IRL,TOT,PC_GDP,1979,6.796
IRL,TOT,PC_GDP,1980,7.497
IRL,TOT,PC_GDP,1981,7.092
IRL,TOT,PC_GDP,1982,6.948
IRL,TOT,PC_GDP,1983,6.973
IRL,TOT,PC_GDP,1984,6.815
IRL,TOT,PC_GDP,1985,6.832
IRL,TOT,PC_GDP,1986,6.739
IRL,TOT,PC_GDP,1987,6.444
IRL,TOT,PC_GDP,1988,6.132
IRL,TOT,PC_GDP,1989,5.756
IRL,TOT,PC_GDP,1990,5.608
IRL,TOT,PC_GDP,1991,6.059
IRL,TOT,PC_GDP,1992,6.32
IRL,TOT,PC_GDP,1993,6.369
IRL,TOT,PC_GDP,1994,6.268
IRL,TOT,PC_GDP,1995,6.1
IRL,TOT,PC_GDP,1996,5.925
IRL,TOT,PC_GDP,1997,5.845
IRL,TOT,PC_GDP,1998,5.637
IRL,TOT,PC_GDP,1999,5.59
IRL,TOT,PC_GDP,2000,5.905
IRL,TOT,PC_GDP,2001,6.399
IRL,TOT,PC_GDP,2002,6.675
IRL,TOT,PC_GDP,2003,7.009
IRL,TOT,PC_GDP,2004,7.225
IRL,TOT,PC_GDP,2005,7.648
IRL,TOT,PC_GDP,2006,7.513
IRL,TOT,PC_GDP,2007,7.802
IRL,TOT,PC_GDP,2008,9.102
IRL,TOT,PC_GDP,2009,10.487
IRL,TOT,PC_GDP,2010,10.503
IRL,TOT,PC_GDP,2011,10.708
IRL,TOT,PC_GDP,2012,10.687
IRL,TOT,PC_GDP,2013,10.3
IRL,TOT,PC_GDP,2014,9.676
IRL,TOT,PC_GDP,2015,7.317
IRL,TOT,PC_GDP,2016,7.414
IRL,TOT,PC_GDP,2017,7.155
IRL,TOT,PC_GDP,2018,6.929
IRL,TOT,PC_GDP,2019,6.841
IRL,OOPEXP,USD_CAP,1983,80.823
IRL,OOPEXP,USD_CAP,1984,90.075
IRL,OOPEXP,USD_CAP,1985,93.299
IRL,OOPEXP,USD_CAP,1986,97.936
IRL,OOPEXP,USD_CAP,1987,100.279
IRL,OOPEXP,USD_CAP,1988,107.585
IRL,OOPEXP,USD_CAP,1989,117.717
IRL,OOPEXP,USD_CAP,1990,129.676
IRL,OOPEXP,USD_CAP,1991,142.947
IRL,OOPEXP,USD_CAP,1992,151.006
IRL,OOPEXP,USD_CAP,1993,157.097
IRL,OOPEXP,USD_CAP,1994,162.871
IRL,OOPEXP,USD_CAP,1995,182.899
IRL,OOPEXP,USD_CAP,1996,197.174
IRL,OOPEXP,USD_CAP,1997,208.355
IRL,OOPEXP,USD_CAP,1998,214.489
IRL,OOPEXP,USD_CAP,1999,238.407
IRL,OOPEXP,USD_CAP,2000,221.612
IRL,OOPEXP,USD_CAP,2001,227.128
IRL,OOPEXP,USD_CAP,2002,253.184
IRL,OOPEXP,USD_CAP,2003,339.039
IRL,OOPEXP,USD_CAP,2004,342.705
IRL,OOPEXP,USD_CAP,2005,419.245
IRL,OOPEXP,USD_CAP,2006,446.087
IRL,OOPEXP,USD_CAP,2007,391.449
IRL,OOPEXP,USD_CAP,2008,432.205
IRL,OOPEXP,USD_CAP,2009,490.794
IRL,OOPEXP,USD_CAP,2010,558.615
IRL,OOPEXP,USD_CAP,2011,585.097
IRL,OOPEXP,USD_CAP,2012,607.404
IRL,OOPEXP,USD_CAP,2013,614.311
IRL,OOPEXP,USD_CAP,2014,596.603
IRL,OOPEXP,USD_CAP,2015,567.976
IRL,OOPEXP,USD_CAP,2016,575.794
IRL,OOPEXP,USD_CAP,2017,597.127
IRL,OOPEXP,USD_CAP,2018,593.515
IRL,OOPEXP,USD_CAP,2019,619.126
ITA,TOT,PC_GDP,1988,6.648
ITA,TOT,PC_GDP,1989,6.635
ITA,TOT,PC_GDP,1990,6.992
ITA,TOT,PC_GDP,1991,7.226
ITA,TOT,PC_GDP,1992,7.095
ITA,TOT,PC_GDP,1993,7.064
ITA,TOT,PC_GDP,1994,6.911
ITA,TOT,PC_GDP,1995,6.848
ITA,TOT,PC_GDP,1996,6.945
ITA,TOT,PC_GDP,1997,7.208
ITA,TOT,PC_GDP,1998,7.247
ITA,TOT,PC_GDP,1999,7.316
ITA,TOT,PC_GDP,2000,7.567
ITA,TOT,PC_GDP,2001,7.738
ITA,TOT,PC_GDP,2002,7.867
ITA,TOT,PC_GDP,2003,7.833
ITA,TOT,PC_GDP,2004,8.165
ITA,TOT,PC_GDP,2005,8.339
ITA,TOT,PC_GDP,2006,8.437
ITA,TOT,PC_GDP,2007,8.136
ITA,TOT,PC_GDP,2008,8.533
ITA,TOT,PC_GDP,2009,8.952
ITA,TOT,PC_GDP,2010,8.916
ITA,TOT,PC_GDP,2011,8.774
ITA,TOT,PC_GDP,2012,8.784
ITA,TOT,PC_GDP,2013,8.775
ITA,TOT,PC_GDP,2014,8.868
ITA,TOT,PC_GDP,2015,8.857
ITA,TOT,PC_GDP,2016,8.725
ITA,TOT,PC_GDP,2017,8.678
ITA,TOT,PC_GDP,2018,8.668
ITA,TOT,PC_GDP,2019,8.661
ITA,OOPEXP,USD_CAP,1970,25.605
ITA,OOPEXP,USD_CAP,1971,29.764
ITA,OOPEXP,USD_CAP,1972,33.574
ITA,OOPEXP,USD_CAP,1973,37.959
ITA,OOPEXP,USD_CAP,1974,42.884
ITA,OOPEXP,USD_CAP,1975,46.819
ITA,OOPEXP,USD_CAP,1976,52.487
ITA,OOPEXP,USD_CAP,1977,55.524
ITA,OOPEXP,USD_CAP,1978,61.105
ITA,OOPEXP,USD_CAP,1979,72.773
ITA,OOPEXP,USD_CAP,1980,88.758
ITA,OOPEXP,USD_CAP,1981,104.708
ITA,OOPEXP,USD_CAP,1982,119.028
ITA,OOPEXP,USD_CAP,1983,128.271
ITA,OOPEXP,USD_CAP,1984,142.732
ITA,OOPEXP,USD_CAP,1985,155.322
ITA,OOPEXP,USD_CAP,1986,172.662
ITA,OOPEXP,USD_CAP,1987,177.255
ITA,OOPEXP,USD_CAP,1988,199.198
ITA,OOPEXP,USD_CAP,1989,223.813
ITA,OOPEXP,USD_CAP,1990,229.586
ITA,OOPEXP,USD_CAP,1991,251.229
ITA,OOPEXP,USD_CAP,1992,256.712
ITA,OOPEXP,USD_CAP,1993,286.641
ITA,OOPEXP,USD_CAP,1994,320.496
ITA,OOPEXP,USD_CAP,1995,406.081
ITA,OOPEXP,USD_CAP,1996,422.939
ITA,OOPEXP,USD_CAP,1997,457.96
ITA,OOPEXP,USD_CAP,1998,494.154
ITA,OOPEXP,USD_CAP,1999,506.149
ITA,OOPEXP,USD_CAP,2000,537.116
ITA,OOPEXP,USD_CAP,2001,526.393
ITA,OOPEXP,USD_CAP,2002,553.127
ITA,OOPEXP,USD_CAP,2003,542.962
ITA,OOPEXP,USD_CAP,2004,559.626
ITA,OOPEXP,USD_CAP,2005,541.031
ITA,OOPEXP,USD_CAP,2006,567.159
ITA,OOPEXP,USD_CAP,2007,579.778
ITA,OOPEXP,USD_CAP,2008,625.766
ITA,OOPEXP,USD_CAP,2009,608.448
ITA,OOPEXP,USD_CAP,2010,637.656
ITA,OOPEXP,USD_CAP,2011,682.45
ITA,OOPEXP,USD_CAP,2012,678.344
ITA,OOPEXP,USD_CAP,2013,676.331
ITA,OOPEXP,USD_CAP,2014,684.507
ITA,OOPEXP,USD_CAP,2015,725.049
ITA,OOPEXP,USD_CAP,2016,763.589
ITA,OOPEXP,USD_CAP,2017,809.215
ITA,OOPEXP,USD_CAP,2018,820.531
ITA,OOPEXP,USD_CAP,2019,842.609
JPN,TOT,PC_GDP,1970,4.362
JPN,TOT,PC_GDP,1971,4.474
JPN,TOT,PC_GDP,1972,4.58
JPN,TOT,PC_GDP,1973,4.459
JPN,TOT,PC_GDP,1974,4.895
JPN,TOT,PC_GDP,1975,5.413
JPN,TOT,PC_GDP,1976,5.413
JPN,TOT,PC_GDP,1977,5.549
JPN,TOT,PC_GDP,1978,5.736
JPN,TOT,PC_GDP,1979,5.857
JPN,TOT,PC_GDP,1980,6.247
JPN,TOT,PC_GDP,1981,6.33
JPN,TOT,PC_GDP,1982,6.479
JPN,TOT,PC_GDP,1983,6.549
JPN,TOT,PC_GDP,1984,6.368
JPN,TOT,PC_GDP,1985,6.481
JPN,TOT,PC_GDP,1986,6.414
JPN,TOT,PC_GDP,1987,6.388
JPN,TOT,PC_GDP,1988,6.105
JPN,TOT,PC_GDP,1989,5.896
JPN,TOT,PC_GDP,1990,5.757
JPN,TOT,PC_GDP,1991,5.774
JPN,TOT,PC_GDP,1992,6.025
JPN,TOT,PC_GDP,1993,6.332
JPN,TOT,PC_GDP,1994,6.584
JPN,TOT,PC_GDP,1995,6.282
JPN,TOT,PC_GDP,1996,6.124
JPN,TOT,PC_GDP,1997,6.4
JPN,TOT,PC_GDP,1998,6.615
JPN,TOT,PC_GDP,1999,6.976
JPN,TOT,PC_GDP,2000,7.151
JPN,TOT,PC_GDP,2001,7.359
JPN,TOT,PC_GDP,2002,7.473
JPN,TOT,PC_GDP,2003,7.611
JPN,TOT,PC_GDP,2004,7.657
JPN,TOT,PC_GDP,2005,7.781
JPN,TOT,PC_GDP,2006,7.808
JPN,TOT,PC_GDP,2007,7.89
JPN,TOT,PC_GDP,2008,8.2
JPN,TOT,PC_GDP,2009,9.058
JPN,TOT,PC_GDP,2010,9.157
JPN,TOT,PC_GDP,2011,10.617
JPN,TOT,PC_GDP,2012,10.791
JPN,TOT,PC_GDP,2013,10.792
JPN,TOT,PC_GDP,2014,10.832
JPN,TOT,PC_GDP,2015,10.886
JPN,TOT,PC_GDP,2016,10.835
JPN,TOT,PC_GDP,2017,10.796
JPN,TOT,PC_GDP,2018,10.953
JPN,TOT,PC_GDP,2019,11.055
JPN,OOPEXP,USD_CAP,1995,203.852
JPN,OOPEXP,USD_CAP,1996,207.335
JPN,OOPEXP,USD_CAP,1997,238.291
JPN,OOPEXP,USD_CAP,1998,252.433
JPN,OOPEXP,USD_CAP,1999,270.077
JPN,OOPEXP,USD_CAP,2000,294.585
JPN,OOPEXP,USD_CAP,2001,306.687
JPN,OOPEXP,USD_CAP,2002,329.977
JPN,OOPEXP,USD_CAP,2003,370.959
JPN,OOPEXP,USD_CAP,2004,382.542
JPN,OOPEXP,USD_CAP,2005,387.32
JPN,OOPEXP,USD_CAP,2006,420.316
JPN,OOPEXP,USD_CAP,2007,417.154
JPN,OOPEXP,USD_CAP,2008,426.549
JPN,OOPEXP,USD_CAP,2009,450.902
JPN,OOPEXP,USD_CAP,2010,461.811
JPN,OOPEXP,USD_CAP,2011,490.854
JPN,OOPEXP,USD_CAP,2012,515.101
JPN,OOPEXP,USD_CAP,2013,547.203
JPN,OOPEXP,USD_CAP,2014,557.047
JPN,OOPEXP,USD_CAP,2015,584.828
JPN,OOPEXP,USD_CAP,2016,552.37
JPN,OOPEXP,USD_CAP,2017,555.919
JPN,OOPEXP,USD_CAP,2018,574.244
KOR,TOT,PC_GDP,1970,2.512
KOR,TOT,PC_GDP,1971,2.181
KOR,TOT,PC_GDP,1972,1.988
KOR,TOT,PC_GDP,1973,1.704
KOR,TOT,PC_GDP,1974,1.482
KOR,TOT,PC_GDP,1975,2.248
KOR,TOT,PC_GDP,1976,2.273
KOR,TOT,PC_GDP,1977,2.158
KOR,TOT,PC_GDP,1978,2.344
KOR,TOT,PC_GDP,1979,3.055
KOR,TOT,PC_GDP,1980,3.371
KOR,TOT,PC_GDP,1981,3.506
KOR,TOT,PC_GDP,1982,3.466
KOR,TOT,PC_GDP,1983,3.362
KOR,TOT,PC_GDP,1984,3.196
KOR,TOT,PC_GDP,1985,3.232
KOR,TOT,PC_GDP,1986,3.111
KOR,TOT,PC_GDP,1987,3.03
KOR,TOT,PC_GDP,1988,3.163
KOR,TOT,PC_GDP,1989,3.638
KOR,TOT,PC_GDP,1990,3.587
KOR,TOT,PC_GDP,1991,3.431
KOR,TOT,PC_GDP,1992,3.552
KOR,TOT,PC_GDP,1993,3.468
KOR,TOT,PC_GDP,1994,3.347
KOR,TOT,PC_GDP,1995,3.354
KOR,TOT,PC_GDP,1996,3.533
KOR,TOT,PC_GDP,1997,3.517
KOR,TOT,PC_GDP,1998,3.649
KOR,TOT,PC_GDP,1999,3.844
KOR,TOT,PC_GDP,2000,3.898
KOR,TOT,PC_GDP,2001,4.428
KOR,TOT,PC_GDP,2002,4.165
KOR,TOT,PC_GDP,2003,4.424
KOR,TOT,PC_GDP,2004,4.389
KOR,TOT,PC_GDP,2005,4.618
KOR,TOT,PC_GDP,2006,4.944
KOR,TOT,PC_GDP,2007,5.115
KOR,TOT,PC_GDP,2008,5.399
KOR,TOT,PC_GDP,2009,5.782
KOR,TOT,PC_GDP,2010,5.917
KOR,TOT,PC_GDP,2011,6.008
KOR,TOT,PC_GDP,2012,6.133
KOR,TOT,PC_GDP,2013,6.248
KOR,TOT,PC_GDP,2014,6.474
KOR,TOT,PC_GDP,2015,6.653
KOR,TOT,PC_GDP,2016,6.914
KOR,TOT,PC_GDP,2017,7.107
KOR,TOT,PC_GDP,2018,7.563
KOR,TOT,PC_GDP,2019,8.044
KOR,OOPEXP,USD_CAP,1970,17.135
KOR,OOPEXP,USD_CAP,1971,15.612
